Name,EvolvedIn,Culture#,Day#,TimeMeasured,IC95,IC75,IC50,0.04,0.1,0.26,0.66,1.64,4.1,10.2,25.6,64,160,400,1000,1750,2500
V8D8,V041,8,8,24,25.6,25.6,25.6,0.38925,0.38795,0.3653,0.43575,0.4521,0.361,0.2693,0.01465,0,0,0.00155,0.04225,0,0
V8D9,V041,8,9,24,160,64,64,0.34355,0.36555,0.3618,0.35475,0.4265,0.3722,0.3923,0.27205,0.0237,0,0,0,0.0635,0.00085
V8D10,V041,8,10,24,160,160,64,0.32095,0.36365,0.3475,0.35615,0.4351,0.3686,0.3862,0.33575,0.116,0.00285,0.00155,0,0.0135,0
V8D11,V041,8,11,24,160,160,64,0.31955,0.35015,0.359,0.35795,0.3889,0.3519,0.357,0.29105,0.1742,0.00255,0.00155,0,0,0.01675
V8D12,V041,8,12,24,160,160,64,0.34895,0.33455,0.3325,0.33965,0.3815,0.3329,0.3482,0.33845,0.1549,0.00195,0.00355,0,0,0.07645
V8D13,V041,8,13,24,160,160,160,0.38765,0.40235,0.3788,0.38005,0.4079,0.3806,0.3775,0.39975,0.2967,0.00395,0.00485,0.03655,0.0509,0
V8D14,V041,8,14,24,160,160,160,0.36455,0.35035,0.3452,0.35065,0.4002,0.3579,0.3733,0.38085,0.3198,0,0.00255,0,0.0787,0.00875
V8D15,V041,8,15,24,160,160,160,0.35125,0.32035,0.3212,0.33655,0.3639,0.3235,0.3372,0.34105,0.425,0.01625,0.00395,0,0,0.03085
V8D16,V041,8,16,24,160,160,160,0.34785,0.34125,0.3444,0.34745,0.3972,0.355,0.374,0.35525,0.3267,0.00035,0.00475,0,0.0578,0
V8D17,V041,8,17,24,160,160,160,0.32495,0.29395,0.2935,0.29805,0.3545,0.3096,0.3253,0.33935,0.3218,0.00055,0.00455,0,0.0443,0
V8D18,V041,8,18,24,160,160,160,0.27725,0.25825,0.2672,0.28285,0.3464,0.28,0.3102,0.30155,0.3551,0,0.00275,0,0,0
V8D19,V041,8,19,24,160,160,160,0.30115,0.28535,0.3216,0.27865,0.3254,0.3248,0.312,0.31365,0.3611,0.00075,0.00095,0,0.0605,0
V8D20,V041,8,20,24,160,160,160,0.28195,0.25095,0.2733,0.27535,0.3297,0.2807,0.3036,0.29785,0.3082,0,0.00135,0,0.0602,0.01615
V8D21,V041,8,21,24,160,160,160,0.28455,0.26695,0.2828,0.28875,0.3411,0.3199,0.3081,0.29165,0.2874,0,0.00175,0,0.055,0
V8D1,V041,8,1,48,1.64,1.64,0.66,0.6411,0.5073,0.5499,0.2054,0.00635,0.0014,0.0004,0,0,1.00E-04,0,0.0265,0,0.0126
V8D2,V041,8,2,48,4.1,4.1,1.64,0.6424,0.5221,0.5453,0.4186,0.21245,0.0002,0,0,0,0.0028,0,0.0098,0.07865,0
V8D3,V041,8,3,48,4.1,4.1,1.64,0.5843,0.5143,0.5321,0.4107,0.20485,0.0009,0.0005,0,0,0.0024,0.0004,0.0225,0.05805,0.0917
V8D4,V041,8,4,48,10.2,10.2,4.1,0.5307,0.5415,0.528,0.443,0.52955,0.1819,0,0,0,0.0015,0.0014,0,0.03935,0.0036
V8D5,V041,8,5,48,25.6,25.6,25.6,0.5529,0.5436,0.5475,0.4673,0.56615,0.4864,0.447,0,0,0,0,0.0315,0.00315,0
V8D6,V041,8,6,48,64,64,64,0.546,0.5425,0.5653,0.5495,0.53225,0.4534,0.3639,0.44395,0,0,0,0.0207,0.07045,0.0214
V8D7,V041,8,7,48,64,64,64,0.5423,0.5161,0.5244,0.5243,0.53275,0.4462,0.3976,0.30685,0,0.001,0,0.0386,0.00935,0
V8D8,V041,8,8,48,64,64,64,0.5841,0.56,0.5632,0.6196,0.56825,0.4834,0.4115,0.36205,0,0,0.001,0.0271,0,0
V8D9,V041,8,9,48,160,160,64,0.5359,0.5142,0.5181,0.531,0.54045,0.5314,0.5356,0.35025,0.2633,0,0,0,0.07245,0
V8D10,V041,8,10,48,160,160,64,0.4749,0.5191,0.4801,0.5306,0.55905,0.5734,0.5458,0.37705,0.2765,0.0044,0,0.0058,0.01855,0
V8D11,V041,8,11,48,160,160,160,0.4664,0.4716,0.4874,0.512,0.52525,0.5795,0.4936,0.33715,0.3518,0.0044,0.0015,0,0,0.0174
V8D12,V041,8,12,48,160,160,160,0.5446,0.5586,0.5455,0.5319,0.54685,0.5316,0.5242,0.40885,0.3266,0.0046,0.0024,0,0,0.0843
V8D13,V041,8,13,48,400,400,160,0.5412,0.5409,0.551,0.5656,0.55715,0.5632,0.5764,0.56175,0.4927,0.2835,0.0012,0.0308,0.05195,0
V8D14,V041,8,14,48,160,160,160,0.5418,0.5104,0.5508,0.5408,0.55595,0.5574,0.5762,0.56195,0.5082,0.0007,0.0004,0.0037,0.08495,0.0036
V8D15,V041,8,15,48,400,400,160,0.5294,0.5119,0.5333,0.5247,0.52975,0.5232,0.5473,0.54815,0.5672,0.2716,0.0011,0,0,0.0287
V8D16,V041,8,16,48,160,160,160,0.5177,0.5225,0.5323,0.5495,0.55085,0.5518,0.5662,0.54055,0.5072,0.0007,0.0007,0.0006,0.05645,0
V8D17,V041,8,17,48,160,160,160,0.4904,0.4713,0.4907,0.4874,0.50755,0.4931,0.5097,0.50995,0.5379,0.0008,0,0,0.04685,0
V8D18,V041,8,18,48,160,160,160,0.4658,0.4522,0.4648,0.4788,0.47685,0.4681,0.4857,0.48195,0.5426,0,0,0,0,0
V8D19,V041,8,19,48,160,160,160,0.4505,0.4302,0.4798,0.4693,0.46015,0.4986,0.4693,0.45745,0.5095,0.0017,0.0005,0,0.06545,0
V8D20,V041,8,20,48,160,160,160,0.4284,0.4513,0.4304,0.4913,0.49735,0.5044,0.5082,0.44065,0.4515,0,0,0,0.06865,0.0132
V8D21,V041,8,21,48,160,160,160,0.4285,0.4149,0.4369,0.461,0.48475,0.5046,0.4604,0.44345,0.4395,0,0,0,0.05835,0
